tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	tags	fen	tag	cluster	bpr_cluster	newcluster
155011	625.0	41.36	35455.0	46.0	2.0	Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/r2qkbnr/pp2pppp/2n5/1B1pPb2/3p1P2/8/PPP3PP/RNBQK1NR_w_KQkq_-	Hanging Piece	18	20	1
42096	3192.0	41.06	1564.0	51.0	7.0	Pawn Promotion,Skewer	https://lichess.org/analysis/4N3/7N/6b1/P1K2pk1/8/8/8/8_b_-_-	Skewer	4	4	18
103587	400.0	40.31	4580.0	23.0	1.0	Mate in 1	https://lichess.org/analysis/r2qkbnr/3b2p1/p1np3p/1p1N2NQ/2p1P3/4B3/PPP2PPP/R4RK1_b_k_-	Mate in 1	9	4	2
154965	1159.0	45.28	64293.0	77.0	5.0	Mate in 3+	https://lichess.org/analysis/r2q2r1/2p1pk2/p2p1bR1/3P1P2/1p6/1P2BP1P/2P1K3/1R4Q1_b_-_-	Mate in 3+	14	17	14
99037	400.0	70.9975	4456.0	16.0	1.0	Mate in 1	https://lichess.org/analysis/8/2pN4/2p1P1k1/p5pp/1p1P4/4r2P/PPP2r1K/4R1R1_w_-_-	Mate in 1	9	5	2
118761	686.0	43.28	34824.0	52.0	2.0	Mate in 2	https://lichess.org/analysis/r6k/6pp/pq1pN2P/1p1Pn3/4P3/1Q6/1P2R2P/R2N1r1K_w_-_-	Mate in 2	17	12	3
86065	405.0	40.35	10695.0	18.0	1.0	Mate in 1	https://lichess.org/analysis/8/5b1k/6pp/5p2/3Q3K/7P/6r1/8_w_-_-	Mate in 1	9	11	2
36194	2407.0	44.82	9137.0	64.0	2.0	Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/2br2k1/pP2qppp/7r/8/Q1RN4/4P2P/3nBPP1/5RK1_b_-_-	Hanging Piece	4	4	18
146291	423.0	40.0	7936.0	45.0	1.0	Mate in 1	https://lichess.org/analysis/r3k2r/1b1pbppp/p1q1pn2/1p2P3/3p1B2/1B1P3P/PPP1NPP1/R2Q1RK1_w_kq_-	Mate in 1	8	12	2
186182	400.0	40.56	4289.0	47.0	2.0	Mate in 2	https://lichess.org/analysis/1k1r3r/1ppqbp2/p2pb3/6pp/3QP3/2N1B2P/PPP2PP1/R4RK1_b_-_-	Mate in 2	8	5	2
325183	1953.0	44.92	26287.0	60.0	4.0	Defense,Exchange Sacrifice,Fork / Double Attack,Pin	https://lichess.org/analysis/4r1k1/p2r1p2/1b4pp/3pB3/3P1Pq1/8/P1Q3PP/4RRK1_w_-_-	Exchange Sacrifice	4	1	20
171059	775.0	41.4	37884.0	19.0	1.0	Basic Checkmates,Mate in 1	https://lichess.org/analysis/r3kb1r/p1q2p2/n1p1p3/6Np/Q2Pp1n1/2P1B3/PP3PPP/RN3RK1_w_kq_-	Basic Checkmates	16	19	1
161405	400.0	40.15	3868.0	13.0	1.0	Mate in 1	https://lichess.org/analysis/2k1r3/2P5/p2R4/2Bn4/P4p1P/5pp1/5P2/6K1_w_-_-	Mate in 1	9	4	2
160354	400.0	40.0	4354.0	18.0	3.0	Mate in 3+	https://lichess.org/analysis/3r2k1/p1R2ppp/3Ppn2/8/2P2B2/P7/2r3PP/R5K1_b_-_-	Mate in 3+	9	4	2
35670	2246.0	44.95	10252.0	66.0	2.0	Trapped Piece	https://lichess.org/analysis/4r1k1/p2nqppp/2p5/2b1n3/5Q2/2P3Pb/PPBN1P1P/R1B1R1K1_w_-_-	Trapped Piece	4	1	18
85549	400.0	40.18	8712.0	39.0	1.0	Mate in 1	https://lichess.org/analysis/2kR4/1p3p2/p3b2p/2p1p1r1/2P1P3/1P6/P1P2q1P/2KQ4_b_-_-	Mate in 1	9	11	2
56126	1262.0	46.15	63764.0	36.0	1.0	Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/r1bqkb1r/1p3ppp/p1nppn2/2p5/P1B1P3/5Q1P/1PPPNPP1/RNB1K2R_w_KQkq_-	Hanging Piece	2	8	14
172861	435.0	40.0	5349.0	35.0	1.0	Mate in 1	https://lichess.org/analysis/1r2r3/1b1knQ1p/pB1p4/2P1p1p1/4qp2/8/P5PP/R1R3NK_w_-_-	Mate in 1	8	11	2
71878	940.0	43.88	52711.0	31.0	1.0	Fork / Double Attack	https://lichess.org/analysis/4r1k1/3Rn1p1/r4P2/1p2P2p/3B4/2P5/p6P/R5K1_b_-_-	Fork / Double Attack	16	6	6
87088	922.0	44.82	54234.0	39.0	1.0	Pin	https://lichess.org/analysis/3rn1k1/1p4pp/p1np2r1/3Np3/4Ppqb/BP3NP1/P1PR1P2/4RQK1_w_-_-	Pin	14	17	15
53663	661.0	44.18	52176.0	61.0	2.0	Hanging Piece,Remove the Defender	https://lichess.org/analysis/rn3rk1/ppq1npp1/2pb2bp/3p4/3P1PPN/2NBB2P/PPP5/R2QR1K1_b_-_f3	Remove the Defender	15	17	5
226065	1320.0	45.52	59793.0	51.0	4.0	Hanging Piece,Pin,Simplification,Zwischenzug	https://lichess.org/analysis/q3k1nr/p1pbbppp/2npp3/8/2P5/4P1P1/PP1P1P1P/RNBQK1NR_w_KQk_-	Simplification	13	8	12
29304	1939.0	44.94	29627.0	39.0	2.0	Basic Checkmates,Discovered Attack,Mate in 3+,Mating Net,Remove the Defender,Sacrifice,Clearance Sacrifice	https://lichess.org/analysis/2r1kb1r/pp4pp/1n3p2/4pb2/1n6/1BP3B1/PP1N1PPP/2KRN2R_w_k_-	Clearance Sacrifice	4	1	20
38615	1418.0	45.22	65193.0	108.0	3.0	Endgame Tactics,Fork / Double Attack,Pawn Promotion,Pin	https://lichess.org/analysis/2k5/pp2b3/2p1RPr1/2Pr4/7p/7P/PP4PB/2R4K_b_-_-	Pawn Promotion	2	6	11
115906	1439.0	45.4	60801.0	77.0	2.0	Defense,Hanging Piece,Interference,Simplification	https://lichess.org/analysis/rn1kr3/ppp3Q1/3q1n1B/3pN3/1P1P2b1/8/PP2BPPP/R3K2R_b_KQ_-	Interference	13	8	11
72573	400.0	40.15	4590.0	27.0	2.0	Mate in 2	https://lichess.org/analysis/r2q2rk/7p/p3p1pQ/1pn1P2P/2pp2P1/P4b2/1PP2PNK/4RR2_w_-_-	Mate in 2	9	11	2
27037	1569.0	45.18	59162.0	35.0	2.0	Decoy / Deflection,Defense,Pin,Queen Sacrifice,Remove the Defender,Zwischenzug	https://lichess.org/analysis/2r2rk1/2n2p2/p3p1pn/1pqpP3/5P2/P1NR3N/1PP1Q2P/6RK_w_-_-	Queen Sacrifice	5	9	11
29493	1382.0	45.62	63787.0	80.0	3.0	Attacking Castled King,Back Rank,Decoy / Deflection,Defense,Fork / Double Attack,Pin,Zwischenzug	https://lichess.org/analysis/4kr2/4b2R/4p1p1/3pP1P1/1p3Q2/6P1/PPqB2K1/8_w_-_-	Attacking Castled King	5	7	12
137464	402.0	40.18	4308.0	33.0	1.0	Mate in 1	https://lichess.org/analysis/4k3/R7/3b1p2/p5p1/4P1P1/3b1P1K/8/8_w_-_-	Mate in 1	9	4	2
54618	417.0	40.16	8659.0	61.0	3.0	Mate in 3+	https://lichess.org/analysis/5r2/7k/2p1B1bB/3p4/p2P3R/PpP2rP1/1P3p2/6K1_w_-_-	Mate in 3+	8	10	2
384017	2329.0	44.63	9662.0	103.0	4.0	Defense,Pin,Skewer,Vulnerable King,Zwischenzug,Clearance Sacrifice	https://lichess.org/analysis/2n4R/bpr5/p2p1k1R/2nP1p2/5P2/6p1/2K5/8_b_-_-	Skewer	4	1	18
97120	400.0	40.0	3860.0	14.0	2.0	Mate in 2	https://lichess.org/analysis/r1b1r1k1/ppp2ppp/8/4P3/8/2N5/PPP3PP/2KR1B1R_b_-_-	Mate in 2	9	4	2
48220	1048.0	46.15	62149.0	76.0	3.0	Decoy / Deflection,Discovered Attack,Remove the Defender	https://lichess.org/analysis/r3k2r/pp2ppbp/3p2p1/2p4P/2BnP1q1/2P2n2/PP1P1K1P/RNBQ3R_w_kq_-	Discovered Attack	14	6	15
41175	2081.0	44.74	27709.0	82.0	3.0	Decoy / Deflection,Endgame Tactics,Interference,Pawn Promotion	https://lichess.org/analysis/8/1p2P2p/8/1P5p/k3P3/8/4B3/1b5K_b_-_-	Interference	4	1	18
80167	400.0	40.0	5809.0	27.0	3.0	Mate in 3+	https://lichess.org/analysis/8/8/Rp3k1p/8/1B4P1/3r3p/PP4K1/4r3_w_-_-	Mate in 3+	8	5	2
66865	867.0	48.25	46928.0	45.0	1.0	Hanging Piece	https://lichess.org/analysis/r1bq1rk1/pppp1pp1/3bpn1p/6N1/8/P1P3PB/P2QPP1P/R1B1K2R_w_KQ_-	Hanging Piece	17	20	5
56488	903.0	43.7	57969.0	29.0	2.0	Mate in 2,Sacrifice,Clearance Sacrifice	https://lichess.org/analysis/r1bq1rk1/pp1n1ppB/4p3/2p3b1/3P4/2P1PN2/PPQ2PP1/R3K2R_b_KQ_-	Clearance Sacrifice	15	6	6
35225	1266.0	45.19	64887.0	40.0	2.0	Defense,Simplification	https://lichess.org/analysis/1r4k1/2R1p1b1/5p2/1p3qpp/3rN3/PP1Q4/3R2PP/7K_w_-_-	Simplification	5	8	11
174183	1155.0	45.23	65437.0	46.0	3.0	Mate in 3+	https://lichess.org/analysis/5r1k/6p1/1p1pQ3/p4rP1/8/5q2/PPR2P2/5RK1_w_-_-	Mate in 3+	2	6	14
170928	400.0	40.0	4212.0	40.0	1.0	Mate in 1	https://lichess.org/analysis/N1b3k1/p2p1r1p/1p1P4/1Pp5/2Q1Ppp1/P2KPq2/2P4R/R4B2_w_-_-	Mate in 1	8	4	2
71197	545.0	41.12	31185.0	45.0	2.0	Mate in 2	https://lichess.org/analysis/8/6kp/2PQ1np1/1p6/1Pq1PP2/7P/rK1R4/4R3_w_-_-	Mate in 2	17	12	2
97566	433.0	40.0	6178.0	34.0	2.0	Desperado,Simplification	https://lichess.org/analysis/2r2kr1/5p2/4p2p/1Bn5/3B4/5b2/PP4PP/2R3K1_w_-_-	Desperado	9	12	2
29083	1058.0	44.51	62672.0	38.0	2.0	Remove the Defender	https://lichess.org/analysis/r1bqk1nr/ppp2ppp/2np4/1B1Np3/1b2P3/5N2/PPPP1PPP/R1BQK2R_b_KQkq_-	Remove the Defender	14	17	6
165575	701.0	41.9	36266.0	36.0	2.0	Remove the Defender	https://lichess.org/analysis/1rbqk1nr/ppp2ppp/2n1p3/bB1pP3/Q2P4/2P2N2/PP3PPP/RNB1K2R_b_KQk_-	Remove the Defender	17	20	1
92508	1647.0	44.96	56201.0	47.0	3.0	Decoy / Deflection,Mate in 3+,Mating Net,Sacrifice,Clearance Sacrifice	https://lichess.org/analysis/3qk2r/p2n1pp1/1p1Bp2p/nQ6/3PR3/8/P1r2PPP/4R1K1_b_k_-	Clearance Sacrifice	5	9	19
41665	1048.0	45.93	60759.0	119.0	3.0	Mating Net,Pin	https://lichess.org/analysis/r2n1r1k/p1p3p1/1p1p2np/3P2q1/3Pp3/1Q2P3/PP3PNP/2RR1BK1_w_-_-	Pin	14	17	15
131203	400.0	40.0	4247.0	25.0	4.0	Mate in 3+	https://lichess.org/analysis/r5k1/5p1p/6p1/8/1Rp5/2PpPbPP/3B1P2/6K1_w_-_-	Mate in 3+	9	4	2
195841	796.0	44.03	43445.0	70.0	3.0	Discovered Attack	https://lichess.org/analysis/8/p2k1p2/5n1p/P2p2p1/3P4/1r2bN1P/2r3P1/R1BR1K2_w_-_-	Discovered Attack	16	19	5
37190	2373.0	44.29	19699.0	54.0	1.0	Defense,Hanging Piece	https://lichess.org/analysis/r1b2r2/ppq1kp2/7Q/4b3/2B5/5N2/PPP2P1P/2K1R3_b_-_-	Defense	4	1	18
43761	2791.0	41.35	3012.0	80.0	4.0	Mate in 3+,Pawn Promotion,Sacrifice	https://lichess.org/analysis/8/p7/k1pp4/8/1P2KNB1/2pp1P2/2P5/8_b_-_-	Pawn Promotion	4	4	18
194693	782.0	44.18	47832.0	50.0	2.0	Mate in 2	https://lichess.org/analysis/r1b2q1r/pp1pn1Qp/2nk2p1/2p1B3/2BPP3/8/PPP2PPP/R3K2R_b_KQ_-	Mate in 2	14	19	3
54823	404.0	40.18	10247.0	31.0	1.0	Mate in 1	https://lichess.org/analysis/4r3/pp1n3k/6p1/2pPr2P/1qP5/1P2P1N1/P1Q1KPP1/R7_b_-_-	Mate in 1	8	12	2
185032	1119.0	45.61	63982.0	15.0	1.0	Basic Checkmates,Mate in 1	https://lichess.org/analysis/6rk/3P4/4P2p/1p6/5PrP/8/7K/3R4_w_-_-	Basic Checkmates	2	6	14
441793	571.0	69.94	40049.0	33.0	2.0	Endgame Tactics,Pawn Promotion	https://lichess.org/analysis/1k6/Nb6/1p4p1/1P4K1/P7/8/8/8_w_-_-	Pawn Promotion	18	19	1
69394	2667.0	42.44	3515.0	47.0	4.0	Fork / Double Attack,Clearance Sacrifice	https://lichess.org/analysis/7r/3rkp2/1R5q/p3Pp1p/2pP4/P1P4P/n1P3Q1/1R5K_b_-_-_0_1	Clearance Sacrifice	4	4	18
45956	1105.0	45.59	63354.0	80.0	3.0	Mate in 3+	https://lichess.org/analysis/r6k/2p3p1/3p2p1/1p1P4/1p1b4/1P6/2KN1nPP/1N3BR1_w_-_-	Mate in 3+	14	6	15
43032	1640.0	45.14	59159.0	56.0	2.0	Defense,Hanging Piece,Pawn Promotion,Trapped Piece	https://lichess.org/analysis/8/2N3k1/p4pp1/1p5p/1P1P3P/1K2P3/1b2r3/3R4_b_-_-	Trapped Piece	5	9	11
38999	2087.0	45.07	23891.0	26.0	2.0	Decoy / Deflection,Endgame Tactics,Interference,Pawn Promotion,Sacrifice	https://lichess.org/analysis/8/p7/1p4P1/1R1k4/8/6PK/r7/8_b_-_-	Interference	4	1	20
183193	1046.0	44.42	55386.0	54.0	2.0	Fork / Double Attack,Remove the Defender	https://lichess.org/analysis/rn1q1rk1/p4pbp/b5p1/1N1pp3/PPp1n3/2P1PN2/3BBPPP/R2Q1RK1_w_-_-	Remove the Defender	14	6	9
122620	403.0	40.16	8056.0	34.0	2.0	Mate in 2	https://lichess.org/analysis/6k1/pp4p1/2p3r1/5r1p/4p2q/5P1P/PPP1Q1BK/R4R2_w_-_-	Mate in 2	8	5	2
27384	1175.0	46.12	64834.0	30.0	1.0	Hanging Piece	https://lichess.org/analysis/r1b2rk1/1pppqppp/p4n2/b3p1N1/N1BnP3/1QP5/PP3PPP/R1B1K2R_w_KQ_-	Hanging Piece	2	8	13
124487	661.0	41.91	35150.0	39.0	1.0	Fork / Double Attack	https://lichess.org/analysis/r2q1rk1/ppp1npbp/2npb1p1/4p3/2PP4/1PN1P1P1/PB2NPBP/R2Q1RK1_b_-_d3	Fork / Double Attack	16	12	3
33577	1542.0	45.03	53530.0	43.0	3.0	Decoy / Deflection,Exchange Sacrifice,Fork / Double Attack,Remove the Defender,Sacrifice,Simplification,Zwischenzug,Clearance Sacrifice	https://lichess.org/analysis/8/1p3pk1/3p2p1/3Pb3/4R2Q/1P3P1P/3P2Pq/2r2BK1_w_-_-	Exchange Sacrifice	5	9	10
103230	687.0	43.78	44156.0	41.0	1.0	Back Rank	https://lichess.org/analysis/1rb1Qq1k/1p3Ppp/p7/2p5/P7/8/BPP3PP/5RK1_b_-_-	Back Rank	17	19	5
131523	1679.0	44.99	41821.0	46.0	2.0	Basic Checkmates,Mate in 2	https://lichess.org/analysis/6k1/1bQ4p/p5p1/1p6/8/PP1p4/3Pn2P/1RR1K2q_w_-_-	Basic Checkmates	4	9	19
147789	410.0	40.0	4174.0	21.0	1.0	Mate in 1	https://lichess.org/analysis/4k2r/1ppb1ppp/4p3/8/P1p5/2Nn1BqP/3Pr1R1/R1B1bKN1_w_k_-	Mate in 1	9	4	2
194693	782.0	44.18	47832.0	50.0	2.0	Mate in 2	https://lichess.org/analysis/r1b2q1r/pp1pn1Qp/2nk2p1/2p1B3/2BPP3/8/PPP2PPP/R3K2R_b_KQ_-	Mate in 2	14	19	3
117573	422.0	40.58	7462.0	53.0	1.0	Mate in 1	https://lichess.org/analysis/2r2rk1/5ppp/pq1P4/4P2n/Pp5b/1QN3p1/1P5P/R1BR1K2_w_-_-	Mate in 1	9	5	2
59116	877.0	44.44	56741.0	18.0	1.0	Mate in 1,Mating Net	https://lichess.org/analysis/1r2k2r/1q3pp1/p1p2n1p/4P3/1bp5/P1N1BQ1P/2PR2P1/2KR4_w_k_-	Mating Net	2	6	5
160681	404.0	40.0	3802.0	19.0	1.0	Mate in 1	https://lichess.org/analysis/2k5/1bp4p/pn6/2Np1R2/3P4/2p3P1/PPP2P1P/4K3_b_-_-	Mate in 1	9	4	2
55409	638.0	40.61	24700.0	40.0	1.0	Fork / Double Attack	https://lichess.org/analysis/r3k2r/ppp1qp1p/1bn1bp2/4N1B1/QP1p4/3P3P/P2NBPP1/R4RK1_b_kq_-	Fork / Double Attack	8	13	2
39226	1961.0	45.07	15395.0	52.0	2.0	Pin	https://lichess.org/analysis/1k2r3/ppq2pp1/3R3p/2p1bQ1P/8/2B3P1/PP3P2/2K4R_b_-_-	Pin	4	4	20
37604	2366.0	44.68	14797.0	211.0	7.0	Endgame Tactics,Fork / Double Attack,Trapped Piece,Zugzwang	https://lichess.org/analysis/4k3/4p1p1/8/2pP3P/1B6/5PPr/1P2N3/6K1_b_-_-	Zugzwang	4	1	18
94681	400.0	40.0	3982.0	13.0	1.0	Mate in 1	https://lichess.org/analysis/r1b1r1k1/pp3ppQ/1npb3p/q2p4/3P3B/2n1P2P/PP1NRPP1/1BR3K1_b_-_-	Mate in 1	9	4	2
45641	1224.0	45.4	64198.0	42.0	3.0	Decoy / Deflection,Exchange Sacrifice,Fork / Double Attack,Pin,Skewer	https://lichess.org/analysis/5rk1/1p1r3p/p2p1pq1/3PpN2/5PPB/2Q4b/PPPK4/6R1_b_-_-	Exchange Sacrifice	2	7	12
81146	417.0	40.3	5566.0	23.0	1.0	Mate in 1	https://lichess.org/analysis/r3k2r/1bp3p1/p1n1p3/3qP3/3P4/P3BNPp/7P/R2Q1RK1_w_kq_-	Mate in 1	8	5	2
40688	1306.0	45.41	65608.0	55.0	3.0	Discovered Attack,Fork / Double Attack,Hanging Piece,Sacrifice	https://lichess.org/analysis/6k1/1r3p2/q2p2p1/2pP3p/2r1pP2/PR4P1/KbP1Q2P/3R4_w_-_-	Sacrifice	5	8	13
82751	965.0	44.99	52489.0	41.0	1.0	Defense,Hanging Piece	https://lichess.org/analysis/r4k2/2q1np2/2p4p/1p1B1N2/8/2P5/P4PrP/R2QRK2_b_-_-	Defense	14	6	6
63839	698.0	43.91	43471.0	53.0	2.0	Hanging Piece	https://lichess.org/analysis/r2q1rk1/pp1b1ppp/3b1n2/2p1n1NB/2Pp1P2/8/PP1P2PP/RNBQ1RK1_b_-_f3	Hanging Piece	16	20	3
39789	651.0	42.22	32540.0	37.0	2.0	Fork / Double Attack	https://lichess.org/analysis/8/p1r4p/3R2pk/8/2r5/1Q3R1P/PP3PP1/4q1K1_w_-_-	Fork / Double Attack	16	19	2
90661	415.0	40.15	8317.0	33.0	2.0	Mate in 2	https://lichess.org/analysis/rnbqk1nr/1p1p1pp1/2pBp1p1/6N1/1p1PP3/2P2Q2/P4P1P/R3KB1R_b_KQkq_-	Mate in 2	8	5	2
165557	1010.0	44.8	62114.0	52.0	1.0	Basic Checkmates,Mate in 1	https://lichess.org/analysis/2kr4/R6R/8/2p5/p5PP/2P5/4r3/5K2_b_-_-	Basic Checkmates	14	6	7
127186	710.0	42.45	39704.0	34.0	1.0	Mate in 1	https://lichess.org/analysis/5r2/1pp1ppk1/pb3r1p/3PQBpP/4P3/6R1/P1q2PR1/5K2_w_-_-	Mate in 1	17	20	3
175449	429.0	40.84	28780.0	26.0	1.0	Vulnerable King	https://lichess.org/analysis/5rk1/5ppp/8/3p2P1/pq1P1b1P/5Q2/P7/1K1R1R2_w_-_-	Vulnerable King	17	20	2
59379	995.0	44.86	63628.0	31.0	1.0	Hanging Piece,Pin,X-Ray Attack	https://lichess.org/analysis/3r3r/2k2p2/p1bp1Pqp/N1p5/3p1QP1/7P/5P1K/2RR4_b_-_-	X-Ray Attack	2	6	15
41432	2545.0	43.61	7756.0	73.0	1.0	Fork / Double Attack,Hanging Piece,Zwischenzug	https://lichess.org/analysis/5r1k/p1q3p1/4Br1p/3P4/3Qp3/3b2P1/PR5P/4R1K1_w_-_-	Zwischenzug	4	1	18
194750	429.0	40.66	22271.0	36.0	1.0	Mate in 1	https://lichess.org/analysis/3rk2r/ppp2ppp/5b2/8/2N1P1b1/1P6/P1nK2PP/1RB2B1R_w_k_-	Mate in 1	17	12	2
67719	841.0	43.46	53782.0	38.0	2.0	Attacking Castled King,Mate in 3+,Vulnerable King	https://lichess.org/analysis/r4rk1/BQ4pp/2P1q3/8/1P2p3/P2n1pP1/5P1P/R4RK1_w_-_-	Attacking Castled King	14	17	7
53012	863.0	44.02	50016.0	69.0	3.0	Mating Net	https://lichess.org/analysis/8/pp3kbQ/6pn/4R3/P2q1P2/6rP/5P2/4RK2_b_-_-	Mating Net	14	19	7
159048	400.0	40.0	4847.0	28.0	3.0	Mate in 3+	https://lichess.org/analysis/8/5pk1/1p3p1p/p3p3/P7/1P2R1PP/1r1r1P2/5RK1_w_-_-	Mate in 3+	9	5	2
27116	784.0	43.12	51469.0	39.0	2.0	Decoy / Deflection,Fork / Double Attack	https://lichess.org/analysis/Q3kbnr/2pq1ppp/1r1p4/1p2p1N1/4P1b1/2N5/PPP2PPP/R1B1K2R_b_KQk_-	Decoy / Deflection	15	19	7
762	400.0	100.647	4956.0	17.0	1.0	Back Rank,Basic Checkmates,Mate in 1	https://lichess.org/analysis/4r2k/4q1p1/p1p4p/1p5P/1P6/R1P2RP1/2Q2KP1/5r2_w_-_-_1_2	Back Rank	9	4	2
80312	819.0	42.73	43722.0	31.0	1.0	Hanging Piece	https://lichess.org/analysis/r4rk1/pppq1ppp/2n5/3Np2P/3P4/8/PPP2PP1/R2QK2R_w_KQ_-	Hanging Piece	16	19	3
28924	647.0	43.33	32545.0	79.0	2.0	Fork / Double Attack,Pin	https://lichess.org/analysis/r1bk3r/pppp2pp/n4p1n/2B1P2q/2BN4/2Q2P1P/PPP3P1/3R2K1_b_-_-	Pin	7	13	1
64417	966.0	43.94	49465.0	27.0	1.0	Hanging Piece	https://lichess.org/analysis/5r2/1b3rk1/1P1p2p1/3P3p/3R2p1/5B1P/5P2/1R4K1_w_-_-	Hanging Piece	14	19	6
34211	436.0	42.68	26335.0	87.0	3.0	Pin	https://lichess.org/analysis/1r3k2/1p3p2/3q1P2/2p5/P6r/4Q3/6P1/R4RK1_w_-_-	Pin	9	11	2
73114	400.0	40.0	4338.0	22.0	1.0	Mate in 1	https://lichess.org/analysis/5r1k/4R3/p2p1pB1/1ppP4/5P2/8/PPP3Pn/2K5_b_-_-	Mate in 1	9	4	2
119498	404.0	126.23	5558.0	22.0	1.0	Mate in 1	https://lichess.org/analysis/5rk1/8/p1n3pB/2p1b3/3p4/2PP3R/P6P/RN3rK1_w_-_-	Mate in 1	9	5	2
121726	854.0	44.68	60846.0	62.0	5.0	Decoy / Deflection,Mate in 3+,Remove the Defender,Sacrifice	https://lichess.org/analysis/3r4/8/3p1k2/2p2p2/Q3p2r/2P1q1P1/PPP3K1/3R1R2_w_-_-	Sacrifice	14	6	7
34389	1713.0	45.01	49024.0	101.0	4.0	Pin,Simplification	https://lichess.org/analysis/r1b1R3/1p3pkp/p2b2p1/2n5/P1p5/2N4P/1PB3P1/3R2K1_b_-_-	Simplification	5	9	19
887	2492.0	44.49	10433.0	61.0	5.0	Back Rank,Mating Net,Queen Sacrifice	https://lichess.org/analysis/5r2/3RQpk1/2p3p1/1p1rp1Bp/1P6/3q3P/5PP1/R5K1_b_-_-_1_1	Queen Sacrifice	4	4	18
45588	1603.0	45.0	59735.0	50.0	1.0	Back Rank,Decoy / Deflection,Mating Net,Overloading,Sacrifice	https://lichess.org/analysis/5k1r/p4ppp/1n3p2/1q1P1Q2/2p2P2/2P4P/P1B3P1/4R2K_b_-_-	Overloading	5	8	10
96884	771.0	43.66	43835.0	56.0	3.0	Skewer	https://lichess.org/analysis/6r1/1p6/1k4qp/8/1R3Q2/3r2P1/5PK1/8_b_-_-	Skewer	16	17	5
129380	400.0	40.15	4752.0	16.0	1.0	Mate in 1	https://lichess.org/analysis/r3k1n1/ppp4Q/2p1q1p1/8/8/1PbP4/P1P2PPP/R1BK4_w_q_-	Mate in 1	9	5	2
107029	879.0	50.7	49488.0	32.0	2.0	Back Rank,Mate in 2	https://lichess.org/analysis/r1b1k2r/2pnppbp/p5p1/3NP3/p4Bn1/5N2/1PP1BPPP/R2R2K1_b_kq_-	Back Rank	17	19	5
86625	428.0	40.18	4400.0	15.0	1.0	Mate in 1	https://lichess.org/analysis/nkr5/R1q1b3/1r1p1p2/3Pp1p1/4P2p/7P/R4PPK/Q7_b_-_-	Mate in 1	9	5	2
194546	435.0	41.68	37695.0	43.0	3.0	Skewer	https://lichess.org/analysis/3Q4/5ppk/1p5p/4p3/4P3/P3nPP1/5K1P/5q2_w_-_-	Skewer	18	19	2
28249	884.0	44.97	53798.0	106.0	4.0	Discovered Attack	https://lichess.org/analysis/2r5/brpb1k2/p5p1/P1pNR2p/2P4P/2R2PB1/1P4P1/2K5_b_-_-	Discovered Attack	15	19	6
131402	1292.0	45.84	63811.0	28.0	2.0	Discovered Attack,Fork / Double Attack,Hanging Piece,Skewer	https://lichess.org/analysis/2kr1bnr/pppb1ppp/8/4P3/4p1P1/2P5/PP1NBP1P/R1BK3R_w_-_-	Skewer	5	7	13
105126	414.0	40.0	4368.0	35.0	4.0	Mate in 3+	https://lichess.org/analysis/rn2k1r1/pp1N1p1p/n2RpB2/8/1p6/8/P1P2PPP/3R2K1_b_q_-	Mate in 3+	9	4	2
190148	1449.0	45.34	56181.0	21.0	2.0	Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/r2q1rk1/pp5p/1npb2p1/5p2/P1P1p3/1PP5/4QPPP/RNB2RK1_w_-_-	Hanging Piece	5	9	11
315809	2801.0	41.8	3962.0	44.0	3.0	Discovered Attack,Fork / Double Attack	https://lichess.org/analysis/3r4/pkp1bp2/1p2b3/3r2p1/4N3/P1PnBNK1/1P2R1P1/7R_w_-_-	Discovered Attack	4	4	18
69385	1142.0	45.82	64003.0	46.0	3.0	Decoy / Deflection,Fork / Double Attack	https://lichess.org/analysis/3r1k2/pp2b1q1/8/5Q2/8/6P1/PPP2P1P/1K1R4_b_-_-	Decoy / Deflection	5	9	13
186747	431.0	40.0	5908.0	49.0	2.0	Mate in 2	https://lichess.org/analysis/4k3/pq3pp1/8/2Q1Pb1p/1P3P2/P2r2P1/R4K1P/8_w_-_-	Mate in 2	8	5	2
106355	400.0	110.49600000000001	4537.0	10.0	1.0	Mate in 1	https://lichess.org/analysis/6k1/5pp1/8/5nNp/r7/7P/6PK/2R5_b_-_-	Mate in 1	9	4	2
68065	1747.0	45.03	45310.0	54.0	3.0	Defense,Fork / Double Attack,Hanging Piece,Zwischenzug	https://lichess.org/analysis/4r3/1p3k1p/2p2np1/p7/1q1R4/5Q2/6PP/3R2K1_b_-_-	Zwischenzug	4	1	19
439011	585.0	44.24	28404.0	63.0	2.0	Discovered Attack,Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/2r2rk1/1pbb1ppp/p2q1n2/3pn3/1P2P3/P1N2N1P/2Q1BPP1/R1BR2K1_w_-_-	Discovered Attack	18	16	2
116518	2750.0	42.22	3756.0	59.0	2.0	Vulnerable King	https://lichess.org/analysis/r2q4/2pk1Br1/p1pp4/1Q6/4P1b1/2P5/PP5p/RN3R1K_w_-_-	Vulnerable King	4	1	18
