tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	tags	fen	tag	cluster	full
117732	400	40.0	4526	11	1	Mate in 1	https://lichess.org/analysis/2nQ1q1k/1r4p1/6Bp/2p5/p3N3/4P3/PPP3PP/2KR4_b_-_-	Mate in 1	9	26. ... Qxd8 27. Rxd8#
62818	2744	42.56	4178	127	8	Discovered Attack,Endgame Tactics,Mating Net,Skewer,Clearance Sacrifice	https://lichess.org/analysis/8/6B1/6p1/5pkp/p1P5/3q1P2/P1B2P1R/6K1_b_-_-	Skewer	4	1. ... Qxc2 2. f4+ Kxf4 3. Be5+ Kf3 4. Rh3+ Ke2 5. Re3+ Kd1 6. Bc3 Qxa2 7. Re1+ Kc2 8. Re2+ Kb3 9. Rxa2
98491	400	40.0	4437	17	1	Mate in 1	https://lichess.org/analysis/r4r1k/ppp4p/3p4/5B1R/5PRp/7P/PP4PK/4b3_b_-_-	Mate in 1	9	27. ... Rae8 28. Rxh7#
105126	414	40.0	4368	35	4	Mate in 3+	https://lichess.org/analysis/rn2k1r1/pp1N1p1p/n2RpB2/8/1p6/8/P1P2PPP/3R2K1_b_q_-	Mate in 3+	9	19. ... Nxd7 20. Rxd7 Rxg2+ 21. Kxg2 Kf8 22. Rd8+ Rxd8 23. Rxd8#
98881	895	43.0	50260	38	2	Discovered Attack	https://lichess.org/analysis/rn2kb1r/ppp1qppp/3p4/8/4n1b1/5NP1/PPPPQPBP/RNB1K2R_b_KQkq_-	Discovered Attack	18	7. ... Ng5 8. Qxe7+ Bxe7 9. Nxg5
112706	421	40.61	7931	62	1	Mate in 1	https://lichess.org/analysis/1k5r/R1pr1p1p/6p1/1P1Pp2n/Q1P5/3P1P1P/5P2/2q1KB1R_w_-_-	Mate in 1	8	23. Ke2 Nf4#
157293	403	40.0	5642	16	1	Mate in 1	https://lichess.org/analysis/Q1b2r1k/p1p2pn1/1p1p1b1p/8/3q3P/3B3N/PPP2PP1/1K1R3R_w_-_-	Mate in 1	8	24. Qe4 Qxb2#
108254	748	43.02	45752	59	2	Remove the Defender	https://lichess.org/analysis/r2q2k1/pb3p2/1b2rnp1/1Ppp2Bp/7Q/P1NB4/2P2PPP/4RRK1_b_-_-	Remove the Defender	16	21. ... Qd6 22. Rxe6 Qxe6 23. Bxf6
149592	572	41.96	19057	64	2	Fork / Double Attack	https://lichess.org/analysis/rnb1nrk1/3p1ppp/p2q4/1pp2P2/4P3/1P1B4/PBP1Q1PP/RN2K2R_b_KQ_-	Fork / Double Attack	20	12. ... Nf6 13. e5 Qc6 14. exf6
468583	1051	44.55	52099	26	2	Mate in 2,Pin	https://lichess.org/analysis/2kr1b1r/pbpnqp2/Bp5p/1Q1pP1p1/3B4/2N2P1P/PPP3P1/R4RK1_b_-_-	Pin	15	15. ... c6 16. Qxc6+ Kb8 17. Qxb7#
107442	414	40.0	6208	32	1	Mate in 1	https://lichess.org/analysis/r3k2r/ppp1bppp/5n2/4Q3/1n3P2/8/PPqBN1PP/R2K1BNR_w_kq_-	Mate in 1	9	13. Ke1 Nd3#
127875	656	42.14	36476	57	2	Hanging Piece	https://lichess.org/analysis/4k1nr/1p3pp1/1q2p2p/1P1p4/4N3/2P1P3/rp2QPPP/1R3RK1_w_k_-	Hanging Piece	18	18. Rxb2 Rxb2 19. Qxb2 dxe4
183789	1797	44.91	36184	43	1	Back Rank,Decoy / Deflection,Defense,Fork / Double Attack,X-Ray Attack,Zwischenzug	https://lichess.org/analysis/3r2k1/pp4p1/2bBp1qp/8/8/2r5/P1P1Q1P1/R2R2K1_w_-_-	X-Ray Attack	4	24. Be5 Rxd1+
373949	1439	45.12	53362	84	4	Attacking Castled King,Decoy / Deflection,Sacrifice,Skewer	https://lichess.org/analysis/r4rk1/1p1n1ppp/2pq1p2/p7/2BP4/2P2Q1P/P4PP1/R3R1K1_b_-_-	Skewer	5	1. ... Rae8 2. Bxf7+ Kxf7 3. Qh5+ Kg8 4. Rxe8 Rxe8 5. Qxe8+
130569	650	42.07	43633	56	2	Mate in 2	https://lichess.org/analysis/rnb1kbnr/1pp5/4P3/p5pp/2Bq4/1P3Q2/P1P2PPP/RNB1K2R_b_KQkq_-	Mate in 2	17	9. ... Qxa1 10. Qf7+ Kd8 11. Qxf8#
109131	423	40.0	4485	22	2	Mate in 2	https://lichess.org/analysis/1R6/p4ppk/7p/4P3/7P/P5P1/2r3r1/5RK1_w_-_-	Mate in 2	9	39. Kh1 Rh2+ 40. Kg1 Rcg2#
84612	428	40.2	7833	22	1	Mate in 1	https://lichess.org/analysis/2k5/pp3Qp1/2b5/7P/q6P/P7/3N1P2/2n2K2_w_-_-	Mate in 1	8	34. Qxg7 Qd1#
40959	647	41.81	25091	68	3	Mate in 3+	https://lichess.org/analysis/r5k1/1p2r1pR/p7/1b1pPpN1/1P3P2/5R2/1PnB2PP/6K1_b_-_-	Mate in 3+	9	25. ... Nd4 26. Rfh3 g6 27. Rh8+ Kg7 28. R3h7#
48828	433	40.43	23074	32	1	Mate in 1	https://lichess.org/analysis/1rb1k2r/p1p1qppp/1p1b4/3Q2B1/4P1n1/1B4P1/PPP2P2/RN3RK1_b_k_-	Mate in 1	8	15. ... Qe5 16. Qxf7#
90750	410	40.17	10291	22	1	Mate in 1	https://lichess.org/analysis/5rk1/ppp3pp/8/7q/3pN3/1P1Pb2P/1PP3P1/R2KQ3_w_-_-	Mate in 1	8	21. Qe2 Rf1#
28464	2338	44.16	13526	49	1	Attacking f7/f2,Mating Net	https://lichess.org/analysis/r1bq1bkr/pppp2pp/2n5/4P1N1/3p2Q1/8/PPP2PPP/RNB1K2R_b_KQ_-	Attacking f7/f2	4	8. ... d6 9. Qf3
68253	400	40.0	4178	47	1	Mate in 1	https://lichess.org/analysis/r1b2k1r/ppp2p1p/4pP1p/1B2n3/5N2/2P5/PP3PPP/3RK2R_b_K_-	Mate in 1	9	17. ... c6 18. Rd8#
68925	555	40.15	12931	41	1	Mate in 1	https://lichess.org/analysis/5rk1/p1p2p2/2Qp1PpB/2b5/8/2N2N2/PP3q2/R3r2K_w_-_-	Mate in 1	9	23. Nxe1 Qg1#
31597	3095	40.8	1509	50	3	Mate in 3+	https://lichess.org/analysis/2kr4/1b4pp/p2b1N2/qp4B1/7Q/8/1PP3PP/2K1R3_w_-_-	Mate in 3+	4	25. Nd5 Bxd5 26. Bxd8 Bf4+ 27. Qxf4 Qxe1#
146886	1120	44.74	62588	52	4	Mate in 3+,Queen Sacrifice,Smothered Mate	https://lichess.org/analysis/2r1b1k1/6p1/r3pp1p/p2pN2Q/P2qn3/8/1P4PP/R1R4K_w_-_-	Smothered Mate	14	29. Rxc8 Nf2+ 30. Kg1 Nh3+ 31. Kh1 Qg1+ 32. Rxg1 Nf2#
141154	1349	45.39	62604	48	2	Skewer	https://lichess.org/analysis/r2qkb1r/pp1bpppp/5n2/8/Q1ppP3/3P4/PP3PPP/RNB1K1NR_w_KQkq_-	Skewer	13	9. Qxc4 Rc8 10. Nd2 Rxc4
59717	689	43.4	48454	22	2	Discovered Attack	https://lichess.org/analysis/r4r2/1p2bp1k/1np3p1/3p2Rq/p1PP1P1P/PPN1B3/3K1P2/1Q5R_b_-_-	Discovered Attack	14	22. ... Bxg5 23. hxg5 Qxh1 24. Qxh1+
64768	930	43.36	55870	41	2	Fork / Double Attack,Pin	https://lichess.org/analysis/2kr3r/1bp3pp/1p1bp3/1B1q1p2/PnNPp3/2Q1P3/1P3PPP/R1B2RK1_b_-_-	Pin	14	15. ... Nd3 16. Nxb6+ Kb8 17. Nxd5
31671	2334	44.59	20421	104	1	Mate in 2,Mate in 3+,Mating Net,Vulnerable King	https://lichess.org/analysis/1n3b2/1bNk1p2/4p2r/4Q2p/r7/8/1PP3PP/1K1R4_b_-_-	Vulnerable King	4	26. ... Kc8 27. Nb5
95571	656	43.09	41828	30	2	Hanging Piece	https://lichess.org/analysis/r1bqkb1r/pp2pppp/5n2/2pPp3/4P3/2N5/PPP1BPPP/R1BQK2R_b_KQkq_-	Hanging Piece	17	7. ... Bg4 8. Bxg4 Nxg4 9. Qxg4
40854	1449	45.33	57453	54	2	Decoy / Deflection,Exchange Sacrifice,Pin,Sacrifice,Clearance Sacrifice	https://lichess.org/analysis/5r2/p5kp/3pb1p1/3p4/1pr1Pq2/1N3P2/PPPQ4/2KR3R_w_-_-	Exchange Sacrifice	5	23. exd5 Rxc2+ 24. Kxc2 Bf5+
103554	914	43.64	44745	30	1	Hanging Piece	https://lichess.org/analysis/rn1qkb1r/p2bpppp/5n2/1B6/3P4/1Q2PN2/5PPP/RNB1K2R_b_KQkq_-	Hanging Piece	15	9. ... Qa5+ 10. Rxa5
78198	410	40.0	4611	22	2	Mate in 2	https://lichess.org/analysis/5k2/p1q2p1p/4p1p1/2P5/1P4n1/2P5/P4P1P/2R1R1K1_w_-_-	Mate in 2	9	23. Re2 Qxh2+ 24. Kf1 Qh1#
58825	2731	42.03	3436	47	2	Back Rank,Pin	https://lichess.org/analysis/rn2k2r/2p2p2/p1P1b3/1p1Nq2p/6B1/1Q4P1/PP3PP1/3R1K1R_b_kq_-	Back Rank	4	22. ... Nxc6 23. Bxe6 fxe6 24. Re1
229897	416	40.71	8279	67	1	Hanging Piece	https://lichess.org/analysis/4rk2/p1p2p1p/2pq1n2/5Q2/8/P1PR4/5PPP/5RK1_b_-_-	Hanging Piece	8	28. ... Qxa3 29. Qxf6
38212	1435	45.37	64942	55	3	Decoy / Deflection,Endgame Tactics,Fork / Double Attack,Zugzwang	https://lichess.org/analysis/8/8/4n3/3pP3/p2P2k1/P6p/5K2/4B3_w_-_-	Zugzwang	5	51. Bc3 Nf4 52. Kg1 Ne2+ 53. Kh1 Nxc3
195557	411	40.0	4104	12	1	Mate in 1	https://lichess.org/analysis/3rr1k1/p1p2ppp/1bQ1pq2/3p3b/3P4/1PP2P2/P2NN1PP/R1B2RK1_b_-_-	Mate in 1	9	16. ... Rd6 17. Qxe8#
33643	2031	44.87	25698	49	3	Basic Checkmates,Mate in 3+,Mating Net,Pin,Queen Sacrifice	https://lichess.org/analysis/r4r1k/pp4qp/3P2p1/2pNn1N1/2B3b1/2Q5/PP4PP/4R1K1_b_-_-	Queen Sacrifice	4	23. ... Nxc4 24. Re7 Qxc3 25. Rxh7+ Kg8 26. Ne7#
27856	1353	45.32	60569	32	1	Decoy / Deflection,Interference,Pin,Remove the Defender	https://lichess.org/analysis/r5r1/b4p1k/p1pp3p/Pp2p3/1P2Pp1q/2P4P/1N3PP1/2RQ1RK1_w_-_-	Interference	5	27. Qf3 Rg3
29973	1160	45.56	57969	97	2	Defense,Fork / Double Attack	https://lichess.org/analysis/3k1b1r/1bqr2p1/p4pQ1/2pBpPp1/P3N3/2PP4/2N2RPP/4R2K_b_-_-	Defense	1	27. ... Bxd5 28. Nxf6 Bf7 29. Qxg5
40139	2223	44.82	16267	76	3	Trapped Piece	https://lichess.org/analysis/rn1qk2r/pp3ppp/2pbp3/5b2/3Pp3/1P2P3/PBPNBPPP/R2QK2R_b_KQkq_-	Trapped Piece	4	9. ... Qg5 10. g4 Bg6 11. h4 Qh6 12. g5
46245	1566	44.95	61296	50	2	Back Rank,Defense,Hanging Piece,Pin,Queen Sacrifice	https://lichess.org/analysis/3r3R/1p1krp2/1q2pQ2/8/1p1P4/P1N5/5PPP/6K1_w_-_-	Queen Sacrifice	2	34. Nd5 exd5 35. Rxd8+ Qxd8
92422	1241	45.1	53046	48	3	Decoy / Deflection,Fork / Double Attack,Remove the Defender	https://lichess.org/analysis/8/8/R3nkp1/3N4/2K5/6P1/7r/8_b_-_-	Remove the Defender	4	52. ... Kf5 53. Ne3+ Ke5 54. Ng4+ Kf5 55. Nxh2
159848	417	42.24	28139	38	2	Fork / Double Attack,Pin	https://lichess.org/analysis/6k1/6p1/p2n1pQp/1q2p3/3p2N1/1P3P1P/6P1/6K1_b_-_-	Pin	17	33. ... Qe8 34. Nxf6+ Kf8 35. Nxe8
191131	400	40.0	3971	19	1	Mate in 1	https://lichess.org/analysis/7k/1Q5p/p3pbp1/1p6/1P6/PbP2P2/3q2PP/2R4K_w_-_-	Mate in 1	9	37. Qf7 Qxc1#
32725	1407	45.47	58860	29	2	Endgame Tactics,Pawn Promotion,Sacrifice	https://lichess.org/analysis/8/8/3Pk3/3N4/4K1p1/8/8/5r2_w_-_-	Pawn Promotion	5	67. Ne3 g3 68. Nxf1 g2
40206	1377	45.76	65454	32	2	Discovered Attack,Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/8/8/2b1kP2/3p4/2pR2Pr/2B5/1P5P/6K1_b_-_-	Discovered Attack	5	46. ... Kxf6 47. Rxc4+ Kf7 48. Rxc6
68153	413	40.0	4588	53	2	Mate in 2	https://lichess.org/analysis/r3k3/1b3p1r/q2BpQ1p/2p5/Pp6/1P2pP2/2P3PP/3R2K1_b_-_-	Mate in 2	9	37. ... Kd7 38. Qe7+ Kc6 39. Qc7#
67371	929	43.86	52569	87	4	Mate in 3+	https://lichess.org/analysis/4r1k1/p1p2p1p/1pR3p1/2bP1n2/4pB2/6PQ/Pq3P1P/3R2K1_w_-_-	Mate in 3+	15	25. Rxc7 Qxf2+ 26. Kh1 Qf3+ 27. Qg2 Qxd1+ 28. Qg1 Qxg1#
106509	401	40.0	5333	15	1	Mate in 1	https://lichess.org/analysis/r1bqk2r/pppp1ppp/2n5/3QP3/2B1n3/2P2N2/PP3bPP/RNB2K1R_b_kq_-	Mate in 1	8	8. ... Bb6 9. Qxf7#
113093	584	41.55	34182	51	4	Mate in 3+	https://lichess.org/analysis/1rb1r3/1p2k1pp/p2R4/2P1p3/2B1P3/8/P1P3PP/1K3R2_b_-_-	Mate in 3+	17	22. ... Bd7 23. Rf7+ Kd8 24. Rdxd7+ Kc8 25. Rc7+ Kd8 26. Rfd7#
50043	2849	42.11	4689	120	4	Pawn Promotion,Queen Sacrifice,Stalemate	https://lichess.org/analysis/KB1r4/P4k2/R5r1/P3P3/8/8/8/8_b_-_-	Stalemate	4	1. ... Rxa6 2. Kb7 Rxa5 3. a8=Q Rd7+ 4. Kc8 Rxa8 5. e6+
41634	2639	42.28	5898	99	4	Defense,Endgame Tactics,Simplification	https://lichess.org/analysis/8/2R3pk/pp5r/4NPK1/1r6/6P1/8/8_w_-_-	Simplification	4	57. Rc8 Rb5 58. Nf7 Rxf5+ 59. Kxf5 Rf6+ 60. Kg5 Rxf7
141099	593	40.98	32617	23	1	Mate in 1	https://lichess.org/analysis/r3kb1r/ppp2ppp/4pn2/3pP3/3P2b1/6qP/PPPKP3/RNBQ1B1R_w_kq_-	Mate in 1	17	9. hxg4 Ne4#
146149	404	40.0	4700	13	1	Mate in 1	https://lichess.org/analysis/7k/2R3p1/1p3p1p/p7/2P2P1P/1P6/1r5r/5R1K_w_-_-	Mate in 1	9	30. Kg1 Rbg2#
94441	674	42.34	33880	29	1	Hanging Piece	https://lichess.org/analysis/rn1qkb1r/ppp2ppp/5n2/3pp3/5Pb1/2N1P2N/PPPPB1PP/R1BQK2R_b_KQkq_-	Hanging Piece	17	5. ... Nc6 6. Bxg4
175449	429	40.84	28780	26	1	Vulnerable King	https://lichess.org/analysis/5rk1/5ppp/8/3p2P1/pq1P1b1P/5Q2/P7/1K1R1R2_w_-_-	Vulnerable King	17	32. Kc2 Rc8+
89654	651	42.27	35837	40	2	Discovered Attack	https://lichess.org/analysis/rn1q1rk1/ppp3pR/4p1p1/3p4/1b1P4/2NQ1n2/PPP1NK2/R1B2B2_w_-_-	Discovered Attack	17	14. Rh3 Ne5+ 15. Nf4 Nxd3+
43590	680	61.67	52191	38	2	Hanging Piece	https://lichess.org/analysis/rnb1kb1r/ppp2ppp/5n2/3P3q/4p3/2P1Q1P1/PP1P1P1P/RNB1KBNR_w_KQkq_-	Hanging Piece	15	7. Nf3 Qxf3 8. Qxf3 exf3
30468	1325	45.55	62098	43	2	Attacking Castled King,Fork / Double Attack,Hanging Piece,Vulnerable King	https://lichess.org/analysis/r2q1rk1/pp2bppp/2p1bp2/4n3/8/P1NB1P2/1PP1N1PP/R2Q1RK1_w_-_-	Attacking Castled King	5	13. Nf4 Qd4+ 14. Kh1 Qxf4
189767	400	40.0	3878	10	1	Mate in 1	https://lichess.org/analysis/8/8/8/7P/6r1/3kp3/2R5/3K4_w_-_-	Mate in 1	9	55. Rh2 Rg1#
28028	1013	44.0	58305	44	2	Remove the Defender	https://lichess.org/analysis/r3k2r/1pp1b3/p1n4p/3qp1p1/P5P1/3P1N1P/1PPB4/R2QK2R_w_KQkq_-	Remove the Defender	15	17. Qe2 Nd4 18. Nxd4 Qxh1+
27672	1721	44.99	46726	64	3	Discovered Attack,Interference,Mating Net,Simplification	https://lichess.org/analysis/r2qr1k1/1p3p2/p4b1B/2pp1pNP/2n2P2/6Q1/P5P1/3R1R1K_b_-_-	Interference	4	27. ... Bxg5 28. Bxg5 Re3 29. Rf3 Rxf3 30. gxf3
112508	636	42.24	28328	49	2	Fork / Double Attack	https://lichess.org/analysis/6k1/6p1/p1rBQp1p/7q/P2P4/1P6/4bPPP/R5K1_b_-_-	Fork / Double Attack	17	31. ... Kh7 32. Qe4+ Qg6 33. Qxc6
159853	400	40.15	5965	24	2	Mate in 2	https://lichess.org/analysis/5k1r/1pp2ppp/3bpn2/p7/Q7/2N1B1rq/PPP2P2/3R1RK1_w_-_-	Mate in 2	8	18. fxg3 Qxg3+ 19. Kh1 Qh2#
128109	616	41.65	29666	25	1	Mate in 1	https://lichess.org/analysis/r4rk1/2pbqppn/pbn4p/1p2P3/8/2NQBN1P/PPB2PP1/R3R1K1_b_-_-	Mate in 1	17	17. ... Bxe3 18. Qxh7#
34782	1164	46.23	65800	67	3	Mate in 3+,Overloading,Pawn Promotion	https://lichess.org/analysis/R1r3k1/3q3p/3Pp1p1/2Nnb3/8/7P/1P4P1/2B2Q1K_b_-_-	Overloading	2	29. ... Qc6 30. Rxc8+ Qxc8 31. d7 Qxc5 32. d8=Q+
157958	400	40.15	4532	40	1	Mate in 1	https://lichess.org/analysis/rn1qkb1r/1b1pnp2/p1p1p2p/1p2P1p1/3P2N1/2PB3P/PP1N1PP1/R1BQ1RK1_b_kq_-	Mate in 1	9	11. ... c5 12. Nf6#
88394	1313	45.42	58407	77	3	Defense,Hanging Piece,Interference,Pin,Simplification	https://lichess.org/analysis/r4rk1/p2q1ppp/2N1bb2/8/8/2N5/PPPP1PQP/R1BK3R_b_-_-	Interference	13	18. ... Bxc3 19. bxc3 Bg4+ 20. f3 Qxc6 21. Qxg4
155003	400	40.59	9456	33	1	Mate in 1	https://lichess.org/analysis/6k1/1p4p1/p1bN1p1p/8/1P6/P3RNP1/5P1K/5r2_w_-_-	Mate in 1	17	32. Nd4 Rh1#
114324	422	40.3	4283	64	1	Mate in 1	https://lichess.org/analysis/r3k2r/pp2bppp/5n2/2pp4/5Bq1/2NP1nP1/PPP1NP1P/R2QK2R_w_KQkq_-	Mate in 1	9	13. Kf1 Qh3#
37216	825	43.54	55646	55	3	Fork / Double Attack	https://lichess.org/analysis/2qr2k1/p3brp1/1p2p1p1/4B3/1P4Q1/1BP5/P4PPP/4R1K1_b_-_-	Fork / Double Attack	14	30. ... Rf5 31. Qxg6 Rf7 32. Bxe6 Qxe6 33. Qxe6
45705	834	43.72	51510	53	2	Fork / Double Attack,Hanging Piece,Pin	https://lichess.org/analysis/r5k1/2pp1pp1/b1nq3p/pp2p3/1P6/N1PPP3/1P2Q1PP/R2R2K1_b_-_-	Pin	15	18. ... axb4 19. Nxb5 Qc5 20. Nxc7
52163	440	40.15	10344	15	1	Mate in 1	https://lichess.org/analysis/rnb1k2r/pp3ppp/2pb4/4q3/3NP3/2PQ4/PP3PPP/RNB2RK1_w_kq_-	Mate in 1	9	12. Nb5 Qxh2#
58567	410	40.49	4668	15	1	Mate in 1	https://lichess.org/analysis/4kbr1/3qn2p/5Qp1/4Np2/2p1P3/2P1B2P/PP3PP1/6K1_b_-_-	Mate in 1	9	23. ... Qd8 24. Qf7#
40229	1445	45.44	63241	35	2	Hanging Piece,Trapped Piece	https://lichess.org/analysis/r3r1nk/2p1ppbp/p2q2p1/np1P4/4PP2/1P2BP1B/P1Q1N2P/1K1R3R_b_-_-	Trapped Piece	2	26. ... Qb4 27. Bc5 Qxc5 28. Qxc5
124724	400	40.0	4422	34	2	Fork / Double Attack	https://lichess.org/analysis/1r2n1k1/p2b2pp/8/p2N1pB1/8/PP5P/2P5/2K4R_b_-_-	Fork / Double Attack	9	26. ... Bc6 27. Ne7+ Kf7 28. Nxc6
81069	1035	44.66	54881	34	1	Hanging Piece,Zwischenzug	https://lichess.org/analysis/r2q1rk1/1pp1ppbp/3p1np1/p1nPP3/5Bb1/2N1QN2/PPP1BPPP/R3R1K1_b_-_-	Zwischenzug	14	12. ... Bxf3 13. exf6
33990	561	41.23	32169	36	3	Trapped Piece	https://lichess.org/analysis/rnbqkbnr/1p1ppppp/p7/1Bp5/4P3/8/PPPP1PPP/RNBQK1NR_w_KQkq_-	Trapped Piece	15	3. Ba4 b5 4. Bb3 c4 5. Bxc4 bxc4
77266	400	40.15	5458	20	1	Mate in 1	https://lichess.org/analysis/3r3r/p3q1pp/6k1/5Q2/6P1/7b/PPP2P1P/RN1R2K1_b_-_-	Mate in 1	9	21. ... Kh6 22. Qh5#
31502	2039	44.82	21538	68	2	Back Rank,Defense,Fork / Double Attack,Hanging Piece,Mating Net,Zwischenzug	https://lichess.org/analysis/r3nr1k/6pp/8/1p1QP3/2p1p2q/1pP1R1PP/1P3P2/RB4K1_b_-_-	Zwischenzug	4	29. ... Rd8 30. Qc5 Nf6 31. gxh4
160629	400	41.7077	3923	17	1	Mate in 1	https://lichess.org/analysis/3r4/4bpk1/1RR5/8/5nP1/P1P4P/1P3P2/5K2_w_-_-	Mate in 1	9	38. a4 Rd1#
125875	424	40.44	8349	57	1	Mate in 1	https://lichess.org/analysis/r4rk1/1p3pbp/p2pb1p1/4P3/1nP4N/NQ1p2Pn/PP4BP/1R3RqK_w_-_-	Mate in 1	9	19. Rxg1 Nf2#
40191	1532	45.11	61921	82	2	Discovered Attack,Mating Net	https://lichess.org/analysis/5rk1/1b3ppp/1p1b1nn1/3p2q1/1P1N4/P3Pp1P/1B1NB1P1/1QR3K1_w_-_-	Discovered Attack	5	25. N2xf3 Qxe3+ 26. Kh1 Ne4
32663	1857	44.94	40659	60	1	Decoy / Deflection,Defense,Hanging Piece,Remove the Defender,Zwischenzug	https://lichess.org/analysis/rr4k1/4pp1p/3p1bp1/P2P4/1P2PP2/1R1Q3P/q3N1PK/5R2_b_-_-	Zwischenzug	4	29. ... Rxa5 30. Nc1
63967	435	40.3	8840	53	1	Mate in 1	https://lichess.org/analysis/r4r2/4Nkb1/3p2B1/1p5p/2bp1PP1/8/PP5P/R3R1K1_b_-_-	Mate in 1	8	28. ... Kf6 29. g5#
114589	685	43.58	54006	36	2	Overloading,Remove the Defender	https://lichess.org/analysis/8/3b4/1p1rp1k1/1P2Rp1p/3p1P1P/3B2P1/5K2/8_b_-_-	Overloading	14	35. ... Rd5 36. Bxf5+ exf5 37. Rxd5
160127	400	40.0	4011	9	1	Mate in 1	https://lichess.org/analysis/6k1/p1p3pp/8/1p2N3/8/3R2KP/r7/8_b_-_-	Mate in 1	9	32. ... c5 33. Rd8#
85994	1348	45.22	60839	74	1	Discovered Attack,Hanging Piece,Vulnerable King,X-Ray Attack	https://lichess.org/analysis/r3nnk1/1pp2p1p/4q1pQ/pNbpN3/P3P1PP/3P4/1PP1K3/R6R_w_-_-	X-Ray Attack	2	23. Nf3 dxe4
77027	400	40.19	4023	12	1	Mate in 1	https://lichess.org/analysis/2k5/1pp1p3/p4b2/2P3pp/P2r1P2/3R1K2/4r2P/3R4_b_-_-	Mate in 1	9	28. ... Rde4 29. Rd8#
56616	1297	45.66	63443	31	1	Endgame Tactics,Mate in 2,Mating Net	https://lichess.org/analysis/8/8/5P1p/6pP/P2k1b2/3p4/3Kp3/1R6_w_-_-	Endgame Tactics	2	50. Ke1 Ke3
134623	1865	45.04	39297	56	2	Mate in 3+,Mating Net,Vulnerable King,Zugzwang	https://lichess.org/analysis/8/pp4pp/3N4/b3P3/k7/P2q2P1/1P5P/RKB5_w_-_-	Zugzwang	4	31. Ka2 Qd5+ 32. Kb1 Kb3
85917	1404	45.35	60782	29	1	Back Rank,Mate in 3+	https://lichess.org/analysis/r1k5/pbp2p2/1p1qPQ1p/1B6/5P2/2P2P2/2K4P/6R1_b_-_-	Back Rank	5	28. ... Bd5 29. Ba6+
68132	400	40.0	3951	15	1	Mate in 1	https://lichess.org/analysis/rn1q2rk/pp3pBp/2p1b3/4p3/4P3/2NP2Q1/PP2NP1P/R3K1R1_b_Q_-	Mate in 1	9	15. ... Rxg7 16. Qxg7#
184161	412	40.0	4159	35	1	Mate in 1	https://lichess.org/analysis/8/5p2/1p1np3/4R1pp/3P1k2/P4P2/1P2KP1P/8_b_-_-	Mate in 1	9	34. ... Nf5 35. Re4#
31420	1770	45.07	48223	40	1	Back Rank,Basic Checkmates,Fork / Double Attack,Mate in 3+,Mating Net	https://lichess.org/analysis/6Rk/5p1p/2b1pP2/3p4/2pB3Q/7P/1Pq3PK/8_b_-_-	Back Rank	4	32. ... Kxg8 33. Qg3+
30265	1440	45.05	54427	31	1	Hanging Piece,Mating Net	https://lichess.org/analysis/3rr1k1/1bq1bp2/p1n1pnN1/1p4B1/3P4/P1N5/1PB1QPP1/3RK2R_b_K_-	Mating Net	5	19. ... fxg6 20. Qxe6+
95430	593	42.04	30639	51	2	Remove the Defender	https://lichess.org/analysis/rn2k2r/pp2np1p/4p3/3pP3/b2P4/P1q2N2/2PB1PP1/R2QKB1R_b_KQkq_-	Remove the Defender	18	13. ... Qxc2 14. Bb5+ Nbc6 15. Bxa4
54167	575	85.65	33275	25	1	Pawn Promotion	https://lichess.org/analysis/5r2/3PR3/p4kp1/2B4p/1P1b4/P5P1/6KP/8_b_-_-	Pawn Promotion	17	38. ... Bxc5 39. Re8
153149	1053	44.3	55248	48	4	Back Rank,Endgame Tactics,Mate in 3+	https://lichess.org/analysis/7k/6p1/R7/3p2P1/3P4/p7/5K1P/r7_b_-_-	Back Rank	14	41. ... a2 42. g6 Rf1+ 43. Kxf1 a1=Q+ 44. Rxa1 Kg8 45. Ra8#
68725	408	40.29	13351	37	2	Mate in 2	https://lichess.org/analysis/r4r2/k7/q1p2p2/2Pp4/1p6/4P1QP/2PK1PP1/1R6_b_-_-	Mate in 2	8	31. ... Qa3 32. Qc7+ Ka6 33. Qb6#
66475	621	40.58	30779	25	1	Hanging Piece	https://lichess.org/analysis/2r1r3/5pkp/5np1/p2p4/3B2P1/1P1B4/P1P4P/R5K1_b_-_-	Hanging Piece	16	24. ... Kh6 25. Bxf6
38862	1128	45.6	63650	85	3	Fork / Double Attack,Pin,Remove the Defender,Trapped Piece	https://lichess.org/analysis/k2r1bbr/pp1nqp2/2p1pp1p/7P/5B2/2PP1BN1/PP1Q1PP1/R3R1K1_b_-_-	Trapped Piece	14	17. ... Bg7 18. Nf5 Qf8 19. Bd6 Qe8 20. Nxg7
71727	417	40.3	22665	20	1	Mate in 1	https://lichess.org/analysis/rnb1kbnr/pppqp1p1/5p1p/2Np4/3P4/2NQ3P/PPP1PPP1/R1B1KB1R_b_KQkq_-	Mate in 1	8	8. ... Qd8 9. Qg6#
